Log file open, 03/31/23 21:56:19
[2023.04.01-04.56.31:828][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.04.01-04.56.31:828][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.04.01-04.56.31:858][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.04.01-04.56.31:874][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.04.01-04.56.31:874][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.04.01-04.56.31:878][  0]LogLiveCoding: Display: First instance in process group "UE_TheChosenOne_0xb99c7d07", spawning console
[2023.04.01-04.56.31:888][  0]LogLiveCoding: Display: Waiting for server
[2023.04.01-04.56.32:975][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.04.01-04.56.32:991][  0]LogInit: Transaction tracking system initialized
[2023.04.01-04.56.33:048][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.04.01-04.56.33:057][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.008978 seconds (Found 115 uncontrolled assets)
[2023.04.01-04.56.33:101][  0]BlueprintLog: New page: Editor Load
[2023.04.01-04.56.33:330][  0]LocalizationService: Localization service is disabled
[2023.04.01-04.56.33:380][  0]TimingProfiler: Initialize
[2023.04.01-04.56.33:380][  0]TimingProfiler: OnSessionChanged
[2023.04.01-04.56.33:380][  0]LoadingProfiler: Initialize
[2023.04.01-04.56.33:380][  0]LoadingProfiler: OnSessionChanged
[2023.04.01-04.56.33:380][  0]NetworkingProfiler: Initialize
[2023.04.01-04.56.33:380][  0]NetworkingProfiler: OnSessionChanged
[2023.04.01-04.56.33:380][  0]MemoryProfiler: Initialize
[2023.04.01-04.56.33:380][  0]MemoryProfiler: OnSessionChanged
[2023.04.01-04.56.33:852][  0]LogFileCache: Scanning file cache for directory 'C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/' took 0.00s
[2023.04.01-04.56.33:972][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.04.01-04.56.34:192][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.04.01-04.56.34:303][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.04.01-04.56.34:311][  0]SourceControl: Source control is disabled
[2023.04.01-04.56.34:311][  0]LogUnrealEdMisc: Loading editor; pre map load, took 14.806
[2023.04.01-04.56.34:330][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.04.01-04.56.34:341][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.04.01-04.56.34:433][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.04.01-04.56.34:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.04.01-04.56.34:453][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.04.01-04.56.34:462][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.04.01-04.56.34:468][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.04.01-04.56.34:476][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.04.01-04.56.34:481][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.04.01-04.56.34:490][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.04.01-04.56.34:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.04.01-04.56.34:502][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.04.01-04.56.34:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.04.01-04.56.34:518][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.04.01-04.56.34:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.04.01-04.56.34:535][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.04.01-04.56.34:543][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.04.01-04.56.34:553][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.04.01-04.56.34:569][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/StarterMap.umap"
[2023.04.01-04.56.34:612][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.04.01-04.56.34:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.04.01-04.56.34:632][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.04.01-04.56.34:645][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Fire.uasset"
[2023.04.01-04.56.34:654][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.04.01-04.56.34:664][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.04.01-04.56.34:674][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.04.01-04.56.34:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.04.01-04.56.34:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.04.01-04.56.34:709][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.04.01-04.56.34:719][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.04.01-04.56.34:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.04.01-04.56.34:739][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.04.01-04.56.34:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.04.01-04.56.34:759][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.04.01-04.56.34:772][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse01.uasset"
[2023.04.01-04.56.34:781][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse02.uasset"
[2023.04.01-04.56.34:788][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.04.01-04.56.34:799][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion01.uasset"
[2023.04.01-04.56.34:809][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion02.uasset"
[2023.04.01-04.56.34:821][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.04.01-04.56.34:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire01.uasset"
[2023.04.01-04.56.34:854][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.04.01-04.56.34:868][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.04.01-04.56.34:890][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.04.01-04.56.34:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light01.uasset"
[2023.04.01-04.56.34:915][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.04.01-04.56.34:927][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light02.uasset"
[2023.04.01-04.56.34:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.04.01-04.56.34:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Smoke01.uasset"
[2023.04.01-04.56.34:966][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.04.01-04.56.34:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.04.01-04.56.34:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.04.01-04.56.35:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.04.01-04.56.35:020][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.04.01-04.56.35:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.04.01-04.56.35:040][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.04.01-04.56.35:048][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Steam01.uasset"
[2023.04.01-04.56.35:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.04.01-04.56.35:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.04.01-04.56.35:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Bush.uasset"
[2023.04.01-04.56.35:076][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Chair.uasset"
[2023.04.01-04.56.35:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.04.01-04.56.35:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Couch.uasset"
[2023.04.01-04.56.35:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Door.uasset"
[2023.04.01-04.56.35:107][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.04.01-04.56.35:115][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.04.01-04.56.35:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.04.01-04.56.35:129][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.04.01-04.56.35:136][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.04.01-04.56.35:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.04.01-04.56.35:152][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Rock.uasset"
[2023.04.01-04.56.35:160][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.04.01-04.56.35:165][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.04.01-04.56.35:175][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Statue.uasset"
[2023.04.01-04.56.35:183][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.04.01-04.56.35:196][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.04.01-04.56.35:203][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.04.01-04.56.35:209][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.04.01-04.56.35:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.04.01-04.56.35:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.04.01-04.56.35:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.04.01-04.56.35:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.04.01-04.56.35:243][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.04.01-04.56.35:248][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.04.01-04.56.35:254][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.04.01-04.56.35:261][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.04.01-04.56.35:267][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.04.01-04.56.35:273][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
