Log file open, 03/31/23 23:53:40
[2023.04.01-06.54.02:297][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse01.uasset"
[2023.04.01-06.54.02:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/StarterMap.umap"
[2023.04.01-06.54.02:303][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse02.uasset"
[2023.04.01-06.54.02:362][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.04.01-06.54.02:363][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.04.01-06.54.02:366][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion01.uasset"
[2023.04.01-06.54.02:372][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion02.uasset"
[2023.04.01-06.54.02:376][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.04.01-06.54.02:380][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire01.uasset"
[2023.04.01-06.54.02:380][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.04.01-06.54.02:385][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.04.01-06.54.02:387][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.04.01-06.54.02:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light01.uasset"
[2023.04.01-06.54.02:394][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.04.01-06.54.02:397][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light02.uasset"
[2023.04.01-06.54.02:401][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.04.01-06.54.02:407][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Smoke01.uasset"
[2023.04.01-06.54.02:409][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.04.01-06.54.02:411][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.04.01-06.54.02:423][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.04.01-06.54.02:451][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.04.01-06.54.02:464][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.04.01-06.54.02:474][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.04.01-06.54.02:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.04.01-06.54.02:491][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Steam01.uasset"
[2023.04.01-06.54.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.04.01-06.54.02:493][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.04.01-06.54.02:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.04.01-06.54.02:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Fire.uasset"
[2023.04.01-06.54.02:501][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.04.01-06.54.02:505][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.04.01-06.54.02:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.04.01-06.54.02:510][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.04.01-06.54.02:512][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.04.01-06.54.02:514][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.04.01-06.54.02:518][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.04.01-06.54.02:523][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.04.01-06.54.02:524][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.04.01-06.54.02:527][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.04.01-06.54.02:533][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.04.01-06.54.02:544][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.04.01-06.54.02:551][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.04.01-06.54.02:555][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.04.01-06.54.02:577][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.04.01-06.54.02:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.04.01-06.54.02:579][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.04.01-06.54.02:582][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.04.01-06.54.02:588][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.04.01-06.54.02:592][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.04.01-06.54.02:595][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Bush.uasset"
[2023.04.01-06.54.02:598][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.04.01-06.54.02:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Chair.uasset"
[2023.04.01-06.54.02:605][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Glass.uasset"
[2023.04.01-06.54.02:607][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.04.01-06.54.02:614][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.04.01-06.54.02:617][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Couch.uasset"
[2023.04.01-06.54.02:623][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.04.01-06.54.02:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Door.uasset"
[2023.04.01-06.54.02:633][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.04.01-06.54.02:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.04.01-06.54.02:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.04.01-06.54.02:635][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.04.01-06.54.02:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.04.01-06.54.02:638][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.04.01-06.54.02:639][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.04.01-06.54.02:641][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.04.01-06.54.02:643][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.04.01-06.54.02:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.04.01-06.54.02:645][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Rock.uasset"
[2023.04.01-06.54.02:646][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.04.01-06.54.02:647][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.04.01-06.54.02:649][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_Statue.uasset"
[2023.04.01-06.54.02:654][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.04.01-06.54.02:659][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.04.01-06.54.02:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.04.01-06.54.02:664][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.04.01-06.54.02:665][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.04.01-06.54.02:666][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.04.01-06.54.02:667][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.04.01-06.54.02:669][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.04.01-06.54.02:677][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.04.01-06.54.02:678][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.04.01-06.54.02:680][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.04.01-06.54.02:682][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.04.01-06.54.02:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.04.01-06.54.02:685][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.04.01-06.54.02:686][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.04.01-06.54.02:687][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.04.01-06.54.02:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.04.01-06.54.02:690][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.04.01-06.54.02:691][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.04.01-06.54.02:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.04.01-06.54.02:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.04.01-06.54.02:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.04.01-06.54.02:716][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.04.01-06.54.02:733][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.04.01-06.54.02:734][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
